,timestamp,eth
1722,10/5/21 19:37,129.99
1723,10/5/21 19:55,222.22
1724,10/5/21 20:18,
1725,10/5/21 20:30,
1726,10/5/21 21:22,133.34
1727,10/5/21 23:06,115
1728,10/5/21 23:19,130
1729,10/6/21 0:11,
1730,10/6/21 0:13,
1731,10/6/21 0:22,180
1732,10/6/21 3:28,139
1733,10/6/21 10:45,111
1734,10/6/21 11:36,111
1735,10/6/21 13:14,137.95
1736,10/6/21 14:31,
1737,10/6/21 17:19,
1738,10/6/21 17:31,
1739,10/6/21 17:59,
1740,10/6/21 18:41,
1741,10/6/21 18:57,148.45
1742,10/6/21 22:55,
1743,10/7/21 0:27,160
1744,10/7/21 1:26,
1745,10/7/21 5:17,
1746,10/7/21 5:57,
1747,10/7/21 6:13,125
1748,10/7/21 10:28,
1749,10/7/21 10:42,
1750,10/7/21 10:50,
1751,10/7/21 11:28,120
1752,10/7/21 14:33,117.99
1753,10/7/21 17:31,
1754,10/7/21 17:37,
